UNITID,SATVRMID,SATMTMID
164492,NULL,NULL
164535,NULL,NULL
164562,NULL,NULL
164580,660,700
164599,NULL,NULL
164614,565,520
164632,535,520
164641,NULL,NULL
164720,540,530
164739,620,650
164748,NULL,NULL
164775,NULL,NULL
164845,NULL,NULL
164872,NULL,NULL
164915,NULL,NULL
164924,695,720
164988,680,725
165015,680,735
165024,530,515
165033,NULL,NULL
165060,NULL,NULL
165112,NULL,NULL
165167,NULL,NULL
165194,NULL,NULL
165255,NULL,NULL
165264,NULL,NULL
165334,630,620
165495,NULL,NULL
165529,535,520
165556,NULL,NULL
165574,NULL,NULL
165608,NULL,NULL
165635,NULL,NULL
165644,515,512
165662,650,635
165671,610,585
165699,NULL,NULL
165750,NULL,NULL
165802,470,470
165820,NULL,NULL
165866,520,520
165884,NULL,NULL
165936,590,560
165945,NULL,NULL
165981,NULL,NULL
166018,NULL,NULL
166027,750,770
166045,NULL,NULL
166054,NULL,NULL
166124,675,685
166133,NULL,NULL
166391,540,540
166407,NULL,NULL
166452,NULL,NULL
166489,NULL,NULL
166498,NULL,NULL
166513,610,620
166629,640,655
166638,NULL,NULL
166647,NULL,NULL
166656,535,554
166674,NULL,NULL
166683,755,790
166692,550,558
166708,NULL,NULL
166717,NULL,NULL
166805,NULL,NULL
166823,NULL,NULL
166850,NULL,NULL
166869,NULL,NULL
166887,NULL,NULL
166911,NULL,NULL
166939,680,705
166957,NULL,NULL
167039,NULL,NULL
167057,NULL,NULL
167093,NULL,NULL
167215,NULL,NULL
167260,NULL,NULL
167288,530,540
167297,NULL,NULL
167312,NULL,NULL
167358,720,755
167376,NULL,NULL
167394,545,540
167455,NULL,NULL
167464,NULL,NULL
167525,NULL,NULL
167534,NULL,NULL
167598,NULL,NULL
167631,NULL,NULL
167677,NULL,NULL
167729,NULL,NULL
167783,590,565
167792,NULL,NULL
167835,NULL,NULL
167871,NULL,NULL
167899,620,630
167905,NULL,NULL
167987,545,545
167996,NULL,NULL
168005,562,545
168032,NULL,NULL
168148,715,740
168218,715,720
168227,585,600
168254,NULL,NULL
168263,530,520
168281,640,625
168342,NULL,NULL
168421,NULL,NULL
168430,550,545
168528,515,509
168546,525,520
168555,NULL,NULL
168573,NULL,NULL
168591,NULL,NULL
168607,NULL,NULL
168740,600,605
168786,560,555
168847,NULL,NULL
168883,NULL,NULL
168892,NULL,NULL
169080,600,610
169099,NULL,NULL
169187,NULL,NULL
169220,NULL,NULL
169248,555,550
169275,NULL,NULL
169284,NULL,NULL
169327,NULL,NULL
169363,NULL,NULL
169424,NULL,NULL
169442,NULL,NULL
169479,NULL,NULL
169503,NULL,NULL
169521,NULL,NULL
169576,NULL,NULL
169655,NULL,NULL
169716,570,585
169734,NULL,NULL
169761,NULL,NULL
169798,550,540
169813,NULL,NULL
169910,525,525
169947,NULL,NULL
169974,NULL,NULL
169983,620,650
169992,NULL,NULL
170000,NULL,NULL
170037,585,465
170055,NULL,NULL
170082,NULL,NULL
170091,NULL,NULL
170240,NULL,NULL
170286,695,682
170301,605,595
170444,NULL,NULL
170532,NULL,NULL
170541,NULL,NULL
170550,NULL,NULL
170587,NULL,NULL
170611,NULL,NULL
170620,NULL,NULL
170639,530,505
170657,NULL,NULL
170675,NULL,NULL
170736,NULL,NULL
170790,NULL,NULL
170806,510,505
170967,480,470
170976,700,730
171012,NULL,NULL
171100,595,605
171128,615,640
171137,595,610
171146,550,540
171155,NULL,NULL
171225,NULL,NULL
171234,NULL,NULL
171304,NULL,NULL
171395,NULL,NULL
171456,NULL,NULL
171483,NULL,NULL
171492,540,545
171535,NULL,NULL
171571,550,545
171599,NULL,NULL
171775,NULL,NULL
171881,555,498
171988,NULL,NULL
171997,NULL,NULL
172015,NULL,NULL
172033,NULL,NULL
172051,545,535
172200,NULL,NULL
172264,NULL,NULL
172291,NULL,NULL
172307,NULL,NULL
172325,NULL,NULL
172334,545,540
172422,NULL,NULL
172440,NULL,NULL
172477,NULL,NULL
172495,NULL,NULL
172608,NULL,NULL
172617,NULL,NULL
172635,NULL,NULL
172644,550,550
172671,NULL,NULL
172680,NULL,NULL
172699,555,560
172705,NULL,NULL
172866,NULL,NULL
172918,NULL,NULL
172927,NULL,NULL
172954,NULL,NULL
172963,NULL,NULL
173045,527,530
173063,NULL,NULL
173115,NULL,NULL
173124,NULL,NULL
173142,NULL,NULL
173160,600,589
173203,NULL,NULL
173258,705,720
173300,580,582
173328,NULL,NULL
173416,NULL,NULL
173452,586,549
173461,NULL,NULL
173470,NULL,NULL
173559,NULL,NULL
173638,NULL,NULL
173647,NULL,NULL
173665,550,560
173683,NULL,NULL
173708,NULL,NULL
173735,NULL,NULL
173744,NULL,NULL
173799,NULL,NULL
173805,NULL,NULL
173896,NULL,NULL
173902,680,685
173911,NULL,NULL
173920,NULL,NULL
173957,NULL,NULL
173993,NULL,NULL
174020,NULL,NULL
174066,650,700
174075,NULL,NULL
174127,NULL,NULL
174136,NULL,NULL
174154,NULL,NULL
174190,NULL,NULL
174233,565,580
174251,565,580
174321,NULL,NULL
174358,575,555
174376,NULL,NULL
174428,NULL,NULL
174437,529,520
174473,NULL,NULL
174491,NULL,NULL
174507,NULL,NULL
174525,440,500
174570,NULL,NULL
174604,NULL,NULL
174738,NULL,NULL
174747,595,540
174756,NULL,NULL
174783,550,575
174792,540,530
174817,NULL,NULL
174844,635,635
174862,530,525
174899,NULL,NULL
174914,615,620
174978,NULL,NULL
175005,595,565
175014,NULL,NULL
175041,NULL,NULL
175078,504,515
175120,NULL,NULL
175139,NULL,NULL
175157,NULL,NULL
175227,NULL,NULL
175236,NULL,NULL
175263,NULL,NULL
175272,520,525
175281,NULL,NULL
175315,NULL,NULL
175342,455,425
175421,553,513
175430,510,530
175494,NULL,NULL
175519,NULL,NULL
175573,NULL,NULL
175607,NULL,NULL
175616,470,535
175643,NULL,NULL
175652,NULL,NULL
175698,NULL,NULL
175722,NULL,NULL
175786,NULL,NULL
175810,NULL,NULL
175829,NULL,NULL
175856,485,485
175883,NULL,NULL
175935,NULL,NULL
175980,598,579
176008,NULL,NULL
176017,565,555
176035,560,585
176044,NULL,NULL
176053,625,575
176062,NULL,NULL
176071,NULL,NULL
176080,575,585
176169,NULL,NULL
176178,NULL,NULL
176239,NULL,NULL
176318,NULL,NULL
176336,NULL,NULL
176354,NULL,NULL
176372,NULL,NULL
176390,NULL,NULL
176406,440,425
176433,NULL,NULL
176451,NULL,NULL
176479,590,600
176600,NULL,NULL
176628,NULL,NULL
176664,NULL,NULL
176716,NULL,NULL
176770,NULL,NULL
176789,NULL,NULL
176798,NULL,NULL
176910,NULL,NULL
176947,505,505
176965,NULL,NULL
176983,NULL,NULL
177038,NULL,NULL
177065,NULL,NULL
177083,NULL,NULL
177092,NULL,NULL
177117,575,525
177126,NULL,NULL
177135,NULL,NULL
177144,505,515
177214,560,580
177250,NULL,NULL
177278,NULL,NULL
177302,NULL,NULL
177339,NULL,NULL
177418,NULL,NULL
177436,NULL,NULL
177472,NULL,NULL
177542,585,610
177551,NULL,NULL
177588,NULL,NULL
177603,NULL,NULL
177676,NULL,NULL
177685,NULL,NULL
177719,NULL,NULL
177746,NULL,NULL
177816,NULL,NULL
177834,NULL,NULL
177870,NULL,NULL
177931,NULL,NULL
177940,NULL,NULL
177968,545,540
177977,NULL,NULL
177986,NULL,NULL
177995,NULL,NULL
178004,NULL,NULL
178059,NULL,NULL
178077,NULL,NULL
178183,NULL,NULL
178208,NULL,NULL
178217,NULL,NULL
178244,485,460
178341,495,480
178369,467,480
178387,NULL,NULL
178396,610,605
178402,565,593
178411,634,680
178420,600,573
178448,NULL,NULL
178518,NULL,NULL
178527,NULL,NULL
178615,615,590
178624,530,555
178679,NULL,NULL
178697,605,560
178721,NULL,NULL
178767,NULL,NULL
178828,NULL,NULL
178891,NULL,NULL
178989,NULL,NULL
179043,563,568
179052,NULL,NULL
179159,630,635
179195,NULL,NULL
179229,NULL,NULL
179256,NULL,NULL
179265,593,624
179308,NULL,NULL
179317,NULL,NULL
179326,520,532
179344,NULL,NULL
179511,NULL,NULL
179539,NULL,NULL
179548,510,525
179557,NULL,NULL
179566,560,560
179645,NULL,NULL
179715,NULL,NULL
179812,NULL,NULL
179867,740,780
179894,599,570
179946,560,585
179955,585,565
179964,NULL,NULL
179991,NULL,NULL
180054,NULL,NULL
180063,NULL,NULL
180081,NULL,NULL
180090,NULL,NULL
180106,600,590
180151,NULL,NULL
180160,NULL,NULL
180179,NULL,NULL
180197,NULL,NULL
180203,NULL,NULL
180212,NULL,NULL
180249,NULL,NULL
180258,500,420
180276,NULL,NULL
180328,NULL,NULL
180373,NULL,NULL
180416,585,618
180461,605,600
180489,585,560
180522,NULL,NULL
180595,522,507
180647,NULL,NULL
180692,515,490
180717,NULL,NULL
180814,NULL,NULL
180832,NULL,NULL
180878,NULL,NULL
180902,NULL,NULL
180948,NULL,NULL
180957,NULL,NULL
180984,535,555
181002,NULL,NULL
181020,NULL,NULL
181127,535,535
181145,NULL,NULL
181190,NULL,NULL
181215,505,525
181297,NULL,NULL
181303,NULL,NULL
181312,NULL,NULL
181330,510,500
181394,NULL,NULL
181419,NULL,NULL
181428,NULL,NULL
181446,565,555
181464,600,615
181491,NULL,NULL
181534,NULL,NULL
181543,NULL,NULL
181604,NULL,NULL
181640,NULL,NULL
181738,520,505
181765,NULL,NULL
181783,NULL,NULL
181817,NULL,NULL
181853,505,500
181880,NULL,NULL
181941,NULL,NULL
182005,NULL,NULL
182148,NULL,NULL
182281,570,570
182290,580,580
182306,NULL,NULL
182458,495,515
182500,NULL,NULL
182564,NULL,NULL
182634,NULL,NULL
182652,NULL,NULL
182670,740,760
182704,NULL,NULL
182722,NULL,NULL
182795,NULL,NULL
182829,NULL,NULL
182892,NULL,NULL
182917,NULL,NULL
182953,NULL,NULL
182980,NULL,NULL
182999,NULL,NULL
183026,NULL,NULL
183035,NULL,NULL
183044,595,590
183062,NULL,NULL
183071,570,533
183080,NULL,NULL
183099,NULL,NULL
183105,NULL,NULL
183114,NULL,NULL
183123,NULL,NULL
183132,NULL,NULL
183141,NULL,NULL
183150,NULL,NULL
183202,NULL,NULL
183211,NULL,NULL
183239,620,600
183248,NULL,NULL
183257,NULL,NULL
183275,645,565
183488,NULL,NULL
183600,NULL,NULL
183655,NULL,NULL
183725,NULL,NULL
183743,NULL,NULL
183789,NULL,NULL
183804,NULL,NULL
183822,445,435
183859,NULL,NULL
183877,NULL,NULL
183910,510,505
183938,NULL,NULL
183974,508,490
183983,NULL,NULL
184056,NULL,NULL
184092,NULL,NULL
184180,NULL,NULL
184205,NULL,NULL
184278,NULL,NULL
184348,NULL,NULL
184427,NULL,NULL
184481,NULL,NULL
184506,NULL,NULL
184603,NULL,NULL
184612,485,485
184694,NULL,NULL
184746,NULL,NULL
184773,520,519
184782,570,575
184791,NULL,NULL
184816,NULL,NULL
184959,NULL,NULL
184968,NULL,NULL
184995,NULL,NULL
185129,NULL,NULL
185174,NULL,NULL
185262,505,505
185396,NULL,NULL
185466,NULL,NULL
185509,NULL,NULL
185536,NULL,NULL
185572,565,560
185590,NULL,NULL
185679,NULL,NULL
185721,NULL,NULL
185758,NULL,NULL
185767,NULL,NULL
185828,630,665
185873,NULL,NULL
185970,NULL,NULL
186016,NULL,NULL
186034,NULL,NULL
186052,NULL,NULL
186122,NULL,NULL
186131,740,770
186186,NULL,NULL
186201,565,565
186274,NULL,NULL
186283,565,555
186371,540,535
186380,630,665
186399,540,550
186405,NULL,NULL
186423,NULL,NULL
186432,NULL,NULL
186469,NULL,NULL
186584,615,615
186593,NULL,NULL
186618,NULL,NULL
186645,NULL,NULL
186867,675,725
186876,555,547
186900,NULL,NULL
187000,NULL,NULL
187046,NULL,NULL
187134,610,620
187198,NULL,NULL
187444,NULL,NULL
187505,NULL,NULL
187532,NULL,NULL
187596,NULL,NULL
187620,NULL,NULL
187639,NULL,NULL
187648,530,525
187666,NULL,NULL
187745,NULL,NULL
187897,NULL,NULL
187903,NULL,NULL
187912,NULL,NULL
187958,NULL,NULL
187967,620,640
187976,NULL,NULL
187985,575,565
187994,NULL,NULL
188003,NULL,NULL
188021,NULL,NULL
188030,530,520
188049,NULL,NULL
188058,NULL,NULL
188100,NULL,NULL
188137,NULL,NULL
188182,NULL,NULL
188207,NULL,NULL
188216,NULL,NULL
188225,NULL,NULL
188261,NULL,NULL
188289,NULL,NULL
188304,NULL,NULL
188340,NULL,NULL
188429,575,580
188438,NULL,NULL
188517,NULL,NULL
188526,595,620
188535,NULL,NULL
188580,NULL,NULL
188641,540,545
188650,NULL,NULL
188669,NULL,NULL
188678,NULL,NULL
188687,NULL,NULL
188696,NULL,NULL
188854,NULL,NULL
188890,NULL,NULL
188915,NULL,NULL
188942,NULL,NULL
189015,NULL,NULL
189088,NULL,NULL
189097,714,720
189219,NULL,NULL
189228,NULL,NULL
189255,NULL,NULL
189273,NULL,NULL
189282,NULL,NULL
189404,NULL,NULL
189413,NULL,NULL
189468,NULL,NULL
189477,NULL,NULL
189501,NULL,NULL
189547,NULL,NULL
189565,NULL,NULL
189583,NULL,NULL
189592,NULL,NULL
189705,570,570
189714,NULL,NULL
189811,NULL,NULL
189839,NULL,NULL
189848,509,496
189857,NULL,NULL
189981,NULL,NULL
189990,NULL,NULL
190008,NULL,NULL
190044,610,640
190053,NULL,NULL
190071,NULL,NULL
190080,NULL,NULL
190099,685,700
190114,NULL,NULL
190150,745,770
190169,NULL,NULL
190239,NULL,NULL
190248,515,535
190318,NULL,NULL
190372,670,745
190415,715,755
190424,NULL,NULL
190442,NULL,NULL
190451,NULL,NULL
190503,NULL,NULL
190512,610,655
190521,NULL,NULL
190530,NULL,NULL
190549,540,560
190558,NULL,NULL
190567,565,590
190576,NULL,NULL
190585,NULL,NULL
190594,615,640
190600,545,545
190619,NULL,NULL
190628,NULL,NULL
190637,510,510
190646,NULL,NULL
190655,NULL,NULL
190664,550,565
190673,NULL,NULL
190682,NULL,NULL
190691,480,480
190707,NULL,NULL
190716,525,530
190725,NULL,NULL
190752,NULL,NULL
190761,NULL,NULL
190840,NULL,NULL
190956,NULL,NULL
190974,NULL,NULL
190983,549,547
191083,NULL,NULL
191126,NULL,NULL
191199,NULL,NULL
191205,NULL,NULL
191241,660,660
191287,NULL,NULL
191302,NULL,NULL
191311,NULL,NULL
191320,NULL,NULL
191339,NULL,NULL
191515,715,730
191533,550,550
191597,NULL,NULL
191612,NULL,NULL
191621,NULL,NULL
191630,630,630
191649,NULL,NULL
191676,NULL,NULL
191719,NULL,NULL
191728,NULL,NULL
191931,550,545
191940,NULL,NULL
191959,NULL,NULL
191968,NULL,NULL
191986,NULL,NULL
192004,NULL,NULL
192022,NULL,NULL
192040,740,715
192110,NULL,NULL
192165,NULL,NULL
192192,NULL,NULL
192271,NULL,NULL
192323,570,585
192448,590,595
192484,NULL,NULL
192509,NULL,NULL
192624,NULL,NULL
192688,NULL,NULL
192703,NULL,NULL
192712,NULL,NULL
192749,NULL,NULL
192785,NULL,NULL
192800,NULL,NULL
192819,NULL,NULL
192864,540,540
192925,NULL,NULL
192961,NULL,NULL
192970,NULL,NULL
193016,515,505
193052,NULL,NULL
193061,NULL,NULL
193070,NULL,NULL
193122,NULL,NULL
193186,NULL,NULL
193201,NULL,NULL
193247,NULL,NULL
193265,NULL,NULL
193283,NULL,NULL
193292,580,585
193308,NULL,NULL
193326,NULL,NULL
193353,540,535
193380,NULL,NULL
193399,505,495
193405,NULL,NULL
193478,NULL,NULL
193584,NULL,NULL
193609,NULL,NULL
193654,630,620
193672,NULL,NULL
193751,NULL,NULL
193821,NULL,NULL
193830,NULL,NULL
193858,NULL,NULL
193894,NULL,NULL
193900,705,750
193946,NULL,NULL
193973,555,553
193991,NULL,NULL
194028,NULL,NULL
194073,NULL,NULL
194091,575,600
194116,NULL,NULL
194161,483,478
194189,NULL,NULL
194222,NULL,NULL
194240,NULL,NULL
194259,NULL,NULL
194310,585,565
194392,NULL,NULL
194435,NULL,NULL
194499,NULL,NULL
194569,NULL,NULL
194578,615,615
194657,NULL,NULL
194666,NULL,NULL
194693,NULL,NULL
194718,NULL,NULL
194736,NULL,NULL
194763,NULL,NULL
194824,670,730
194958,565,570
195003,645,675
195030,685,735
195049,NULL,NULL
195058,NULL,NULL
195067,NULL,NULL
195128,NULL,NULL
195155,NULL,NULL
195164,560,569
195173,460,500
195191,NULL,NULL
195216,635,635
195234,NULL,NULL
195243,510,515
195289,NULL,NULL
195304,680,635
195322,NULL,NULL
195438,NULL,NULL
195474,NULL,NULL
195526,655,657
195544,555,555
195580,NULL,NULL
195702,NULL,NULL
195720,565,585
195784,NULL,NULL
195809,590,600
195988,NULL,NULL
196006,NULL,NULL
196015,510,515
196024,NULL,NULL
196033,505,495
196042,530,540
196051,480,480
196060,585,585
196079,675,695
196088,600,625
196097,645,690
196103,610,605
196112,570,605
196121,535,545
196130,485,475
196149,580,580
196158,555,550
196167,610,615
196176,580,585
196185,510,506
196194,555,550
196200,NULL,NULL
196219,610,580
196228,NULL,NULL
196237,510,505
196246,540,535
196255,NULL,NULL
196264,NULL,NULL
196291,570,580
196307,NULL,NULL
196389,NULL,NULL
196413,NULL,NULL
196431,NULL,NULL
196440,NULL,NULL
196468,NULL,NULL
196565,NULL,NULL
196583,NULL,NULL
196592,NULL,NULL
196653,NULL,NULL
196680,NULL,NULL
196699,NULL,NULL
196866,640,665
196884,NULL,NULL
197018,NULL,NULL
197027,635,655
197036,655,670
197045,NULL,NULL
197133,715,725
197142,NULL,NULL
197151,598,605
197197,NULL,NULL
197221,705,770
197230,NULL,NULL
197285,NULL,NULL
197294,NULL,NULL
197337,NULL,NULL
197531,NULL,NULL
197601,NULL,NULL
197647,NULL,NULL
197674,NULL,NULL
197692,NULL,NULL
197708,645,630
197735,NULL,NULL
197744,NULL,NULL
197814,NULL,NULL
197850,NULL,NULL
197869,585,570
197887,NULL,NULL
197911,515,510
197966,NULL,NULL
197984,540,535
197993,NULL,NULL
198011,NULL,NULL
198039,NULL,NULL
198066,NULL,NULL
198084,NULL,NULL
198109,530,508
198118,NULL,NULL
198136,560,550
198154,NULL,NULL
198190,NULL,NULL
198206,NULL,NULL
198215,520,520
198233,NULL,NULL
198251,NULL,NULL
198260,NULL,NULL
198303,450,445
198321,NULL,NULL
198330,NULL,NULL
198367,NULL,NULL
198376,NULL,NULL
198385,685,695
198419,745,775
198455,NULL,NULL
198464,550,545
198491,NULL,NULL
198507,465,455
198516,620,610
198534,NULL,NULL
198543,470,450
198552,NULL,NULL
198561,530,523
198570,NULL,NULL
198598,495,505
198613,530,520
198622,NULL,NULL
198640,NULL,NULL
198668,NULL,NULL
198677,NULL,NULL
198695,580,575
198710,NULL,NULL
198729,NULL,NULL
198756,455,435
198774,NULL,NULL
198808,532,520
198817,NULL,NULL
198835,NULL,NULL
198844,NULL,NULL
198862,430,420
198871,NULL,NULL
198899,NULL,NULL
198905,NULL,NULL
198914,NULL,NULL
198923,NULL,NULL
198950,565,539
198969,515,520
198978,NULL,NULL
198987,NULL,NULL
199005,NULL,NULL
199023,NULL,NULL
199032,520,505
199069,505,500
199078,NULL,NULL
199087,NULL,NULL
199102,525,520
199111,595,570
199120,685,700
199139,600,595
199148,540,530
199157,470,460
199184,630,585
199193,650,670
199209,455,460
199218,625,610
199263,NULL,NULL
199272,520,520
199281,505,495
199306,515,505
199324,NULL,NULL
199333,NULL,NULL
199412,570,565
199421,NULL,NULL
199449,NULL,NULL
199458,484,510
199467,NULL,NULL
199476,NULL,NULL
199485,NULL,NULL
199494,NULL,NULL
199582,435,425
199607,560,517
199625,NULL,NULL
199634,NULL,NULL
199643,NULL,NULL
199689,NULL,NULL
199698,NULL,NULL
199722,NULL,NULL
199731,NULL,NULL
199740,NULL,NULL
199759,NULL,NULL
199768,NULL,NULL
199786,NULL,NULL
199795,NULL,NULL
199838,NULL,NULL
199847,NULL,NULL
199856,NULL,NULL
199865,640,NULL
199883,NULL,NULL
199892,NULL,NULL
199908,NULL,NULL
199926,NULL,NULL
199953,NULL,NULL
199962,NULL,NULL
199971,NULL,NULL
199980,NULL,NULL
199999,480,485
200004,565,555
200013,NULL,NULL
200022,NULL,NULL
200059,491,510
200086,NULL,NULL
200110,NULL,NULL
200156,515,510
200192,NULL,NULL
200208,NULL,NULL
200217,565,545
200226,560,505
200253,490,485
200280,550,565
200305,NULL,NULL
200314,NULL,NULL
200332,566,570
200341,NULL,NULL
200466,NULL,NULL
200484,535,495
200527,NULL,NULL
200554,NULL,NULL
200572,490,485
200590,NULL,NULL
200697,NULL,NULL
200785,NULL,NULL
200800,550,560
200846,510,495
200873,NULL,NULL
201034,NULL,NULL
201061,NULL,NULL
201098,NULL,NULL
201104,555,549
201131,NULL,NULL
201140,NULL,NULL
201159,NULL,NULL
201177,NULL,NULL
201195,580,570
201283,NULL,NULL
201371,NULL,NULL
201432,NULL,NULL
201441,560,555
201469,NULL,NULL
201478,NULL,NULL
201496,NULL,NULL
201539,NULL,NULL
201548,NULL,NULL
201645,685,745
201654,625,605
201672,NULL,NULL
201681,NULL,NULL
201690,NULL,NULL
201751,NULL,NULL
201803,NULL,NULL
201821,538,518
201867,NULL,NULL
201885,605,620
201928,NULL,NULL
201946,NULL,NULL
201955,NULL,NULL
201964,NULL,NULL
201973,NULL,NULL
202046,620,565
202073,NULL,NULL
202134,530,525
202152,NULL,NULL
202170,NULL,NULL
202222,NULL,NULL
202356,NULL,NULL
202435,NULL,NULL
202453,NULL,NULL
202480,590,600
202514,480,490
202523,645,680
202648,NULL,NULL
202657,NULL,NULL
202763,570,550
202806,NULL,NULL
202888,NULL,NULL
202903,NULL,NULL
202912,NULL,NULL
202949,NULL,NULL
202985,NULL,NULL
203030,NULL,NULL
203067,NULL,NULL
203085,535,535
203128,505,490
203146,NULL,NULL
203155,NULL,NULL
203234,NULL,NULL
203289,NULL,NULL
203331,NULL,NULL
203368,580,580
203386,NULL,NULL
203438,NULL,NULL
203447,NULL,NULL
203456,NULL,NULL
203465,NULL,NULL
203474,NULL,NULL
203483,NULL,NULL
203492,NULL,NULL
203517,560,555
203526,NULL,NULL
203535,695,675
203544,NULL,NULL
203580,520,525
203599,NULL,NULL
203614,NULL,NULL
203678,NULL,NULL
203720,NULL,NULL
203739,NULL,NULL
203748,NULL,NULL
203757,480,485
203775,541,545
203845,565,550
203881,NULL,NULL
203942,NULL,NULL
203960,455,470
203997,NULL,NULL
204006,NULL,NULL
204015,NULL,NULL
204024,630,635
204121,NULL,NULL
204158,NULL,NULL
204176,NULL,NULL
204185,530,528
204194,550,565
204200,525,520
204255,NULL,NULL
204264,NULL,NULL
204334,NULL,NULL
204422,NULL,NULL
204431,NULL,NULL
204440,NULL,NULL
204459,NULL,NULL
204468,NULL,NULL
204477,NULL,NULL
204486,NULL,NULL
204501,670,645
204608,NULL,NULL
204617,NULL,NULL
204635,595,615
204662,NULL,NULL
204671,NULL,NULL
204680,NULL,NULL
204699,NULL,NULL
204705,NULL,NULL
204714,NULL,NULL
204723,NULL,NULL
204769,NULL,NULL
204778,NULL,NULL
204796,640,680
204802,NULL,NULL
204820,NULL,NULL
204839,NULL,NULL
204848,NULL,NULL
204857,580,570
204866,NULL,NULL
204884,NULL,NULL
204893,NULL,NULL
204909,NULL,NULL
204936,558,550
204945,NULL,NULL
204963,NULL,NULL
204981,NULL,NULL
204990,NULL,NULL
205027,NULL,NULL
205054,NULL,NULL
205090,NULL,NULL
205124,NULL,NULL
205142,NULL,NULL
205179,NULL,NULL
205203,NULL,NULL
205391,NULL,NULL
205443,NULL,NULL
205470,NULL,NULL
205559,NULL,NULL
205841,NULL,NULL
205887,NULL,NULL
205957,605,575
205966,NULL,NULL
206011,NULL,NULL
206039,NULL,NULL
206048,NULL,NULL
206084,545,553
206154,NULL,NULL
206172,NULL,NULL
206181,NULL,NULL
206279,NULL,NULL
206288,NULL,NULL
206321,NULL,NULL
206349,515,515
206394,NULL,NULL
206437,534,540
206446,NULL,NULL
206491,398,393
206507,525,535
206516,NULL,NULL
206525,NULL,NULL
206589,NULL,NULL
206604,549,540
206613,540,545
206622,585,570
206695,540,535
206817,468,470
206835,515,520
206862,NULL,NULL
206905,NULL,NULL
206914,NULL,NULL
206923,NULL,NULL
206932,NULL,NULL
206941,NULL,NULL
206996,NULL,NULL
207041,485,475
207050,NULL,NULL
207069,NULL,NULL
207087,NULL,NULL
207102,NULL,NULL
207157,533,485
207209,NULL,NULL
207236,NULL,NULL
207254,NULL,NULL
207263,520,520
207272,NULL,NULL
207281,NULL,NULL
207290,NULL,NULL
207306,490,470
207315,NULL,NULL
207324,565,570
207342,NULL,NULL
207351,NULL,NULL
207388,570,565
207397,NULL,NULL
207403,555,550
207449,NULL,NULL
207458,600,572
207500,605,595
207564,NULL,NULL
207582,555,545
207661,NULL,NULL
207670,NULL,NULL
207704,NULL,NULL
207722,450,450
207740,NULL,NULL
207786,NULL,NULL
207847,495,490
207856,NULL,NULL
207865,NULL,NULL
207935,NULL,NULL
207962,NULL,NULL
207971,595,610
208035,NULL,NULL
208044,NULL,NULL
208053,NULL,NULL
208275,NULL,NULL
208318,NULL,NULL
208390,NULL,NULL
208406,NULL,NULL
208415,NULL,NULL
208433,NULL,NULL
208479,NULL,NULL
208512,NULL,NULL
208637,NULL,NULL
208646,NULL,NULL
208725,NULL,NULL
208822,565,560
208859,NULL,NULL
209038,NULL,NULL
209056,659,630
209065,570,560
209074,NULL,NULL
209083,NULL,NULL
209153,NULL,NULL
209205,NULL,NULL
209241,NULL,NULL
209250,NULL,NULL
209287,NULL,NULL
209296,NULL,NULL
209409,558,540
209490,NULL,NULL
209506,545,550
209542,595,600
209551,600,590
209603,NULL,NULL
209612,570,570
209667,NULL,NULL
209676,NULL,NULL
209694,NULL,NULL
209700,NULL,NULL
209719,NULL,NULL
209746,NULL,NULL
209807,560,535
209825,615,610
209922,NULL,NULL
209940,NULL,NULL
210146,555,535
210155,NULL,NULL
210234,NULL,NULL
210270,NULL,NULL
210304,NULL,NULL
210331,550,530
210340,NULL,NULL
210368,NULL,NULL
210401,NULL,NULL
210429,540,533
210438,NULL,NULL
210474,NULL,NULL
210492,545,519
210508,NULL,NULL
210571,NULL,NULL
210599,NULL,NULL
210605,NULL,NULL
210669,630,615
210711,NULL,NULL
210739,570,555
210748,NULL,NULL
210775,NULL,NULL
210784,NULL,NULL
210809,NULL,NULL
211006,NULL,NULL
211024,NULL,NULL
211079,NULL,NULL
211088,575,555
211130,NULL,NULL
211158,NULL,NULL
211273,NULL,NULL
211291,660,680
211307,NULL,NULL
211316,NULL,NULL
211334,NULL,NULL
211343,NULL,NULL
211352,525,508
211361,520,500
211431,540,520
211440,730,780
211468,545,525
211477,NULL,NULL
211556,NULL,NULL
211583,505,490
211608,NULL,NULL
211635,NULL,NULL
211644,NULL,NULL
211802,NULL,NULL
211893,NULL,NULL
211927,NULL,NULL
211981,528,520
212009,NULL,NULL
212045,NULL,NULL
212054,635,645
212106,605,590
212115,510,495
212133,555,545
212160,535,525
212197,590,590
212230,NULL,NULL
212267,NULL,NULL
212276,NULL,NULL
212294,NULL,NULL
212300,NULL,NULL
212328,NULL,NULL
212337,NULL,NULL
212355,NULL,NULL
212382,NULL,NULL
212391,NULL,NULL
212434,NULL,NULL
212443,NULL,NULL
212577,NULL,NULL
212601,555,545
212656,NULL,NULL
212674,NULL,NULL
212753,NULL,NULL
212771,NULL,NULL
212805,626,611
212832,525,520
212869,NULL,NULL
212878,NULL,NULL
212911,710,730
212975,NULL,NULL
212984,480,495
212993,NULL,NULL
213011,550,530
213020,525,505
213163,NULL,NULL
213181,NULL,NULL
213215,NULL,NULL
213233,NULL,NULL
213251,NULL,NULL
213303,475,510
213321,NULL,NULL
