UNITID,SATVRMID,SATMTMID
160445,NULL,NULL
160472,NULL,NULL
160481,NULL,NULL
160524,NULL,NULL
160579,NULL,NULL
160597,NULL,NULL
160612,NULL,NULL
160621,420,440
160630,NULL,NULL
160649,NULL,NULL
160658,445,555
160667,NULL,NULL
160755,705,705
160904,540,529
160913,NULL,NULL
160940,NULL,NULL
160959,NULL,NULL
160977,NULL,NULL
160995,NULL,NULL
161004,NULL,NULL
161022,445,475
161077,NULL,NULL
161086,705,715
161138,NULL,NULL
161192,NULL,NULL
161208,NULL,NULL
161217,NULL,NULL
161226,NULL,NULL
161235,505,490
161244,NULL,NULL
161253,580,570
161299,540,545
161341,NULL,NULL
161457,565,555
161484,NULL,NULL
161493,NULL,NULL
161509,NULL,NULL
161518,NULL,NULL
161527,NULL,NULL
161545,NULL,NULL
161554,540,515
161563,NULL,NULL
161572,NULL,NULL
161581,NULL,NULL
161651,NULL,NULL
161688,NULL,NULL
161767,NULL,NULL
161776,NULL,NULL
161800,NULL,NULL
161855,NULL,NULL
161864,NULL,NULL
161873,515,485
162007,480,470
162061,530,525
162104,NULL,NULL
162122,NULL,NULL
162168,NULL,NULL
162210,460,440
162283,470,460
162335,NULL,NULL
162371,NULL,NULL
162557,NULL,NULL
162584,515,500
162609,NULL,NULL
162654,NULL,NULL
162681,NULL,NULL
162690,NULL,NULL
162706,NULL,NULL
162760,NULL,NULL
162779,NULL,NULL
162830,NULL,NULL
162928,745,765
163028,NULL,NULL
163046,NULL,NULL
163204,NULL,NULL
163259,NULL,NULL
163268,610,640
163286,675,700
163295,600,575
163338,475,475
163347,NULL,NULL
163408,NULL,NULL
163426,NULL,NULL
163453,480,500
163462,550,535
163532,NULL,NULL
163541,NULL,NULL
163578,510,480
163657,NULL,NULL
163736,NULL,NULL
163754,NULL,NULL
163815,NULL,NULL
163851,NULL,NULL
163912,595,585
163976,670,695
164058,NULL,NULL
164076,573,560
164085,NULL,NULL
164155,620,640
164173,555,545
164216,NULL,NULL
164270,580,565
164313,NULL,NULL
164368,NULL,NULL
164438,NULL,NULL
164447,501,495
164465,735,745
164474,NULL,NULL
164492,NULL,NULL
164535,NULL,NULL
164562,NULL,NULL
164580,645,675
164599,NULL,NULL
164614,520,470
164632,555,525
164641,NULL,NULL
164678,NULL,NULL
164720,540,525
164739,630,665
164748,NULL,NULL
164775,NULL,NULL
164845,NULL,NULL
164872,NULL,NULL
164915,NULL,NULL
164924,710,695
164988,680,710
165015,670,705
165024,540,530
165033,NULL,NULL
165060,NULL,NULL
165112,NULL,NULL
165167,NULL,NULL
165194,NULL,NULL
165255,NULL,NULL
165264,NULL,NULL
165334,NULL,NULL
165495,NULL,NULL
165529,515,500
165556,NULL,NULL
165574,500,480
165608,NULL,NULL
165635,NULL,NULL
165644,525,525
165662,660,620
165671,600,570
165699,NULL,NULL
165750,NULL,NULL
165802,NULL,NULL
165820,535,520
165866,525,515
165884,NULL,NULL
165936,595,575
165945,NULL,NULL
165981,NULL,NULL
166018,NULL,NULL
166027,760,765
166045,NULL,NULL
166054,595,565
166124,NULL,NULL
166133,NULL,NULL
166391,540,530
166407,NULL,NULL
166452,580,535
166489,NULL,NULL
166498,NULL,NULL
166513,605,615
166586,NULL,NULL
166595,NULL,NULL
166629,630,640
166638,545,555
166647,NULL,NULL
166656,570,585
166674,NULL,NULL
166683,745,785
166692,560,560
166708,NULL,NULL
166717,NULL,NULL
166805,NULL,NULL
166823,NULL,NULL
166850,NULL,NULL
166869,NULL,NULL
166887,NULL,NULL
166911,NULL,NULL
166939,677,690
166948,NULL,NULL
166957,NULL,NULL
167039,NULL,NULL
167057,NULL,NULL
167093,NULL,NULL
167215,NULL,NULL
167224,NULL,NULL
167251,NULL,NULL
167260,NULL,NULL
167288,530,550
167297,NULL,NULL
167312,NULL,NULL
167358,715,730
167376,NULL,NULL
167394,515,515
167455,NULL,NULL
167464,NULL,NULL
167525,NULL,NULL
167534,NULL,NULL
167598,NULL,NULL
167631,NULL,NULL
167677,NULL,NULL
167729,540,525
167738,NULL,NULL
167783,620,600
167792,NULL,NULL
167835,NULL,NULL
167871,NULL,NULL
167899,560,560
167905,NULL,NULL
167987,550,545
167996,NULL,NULL
168005,550,540
168032,NULL,NULL
168148,730,745
168218,725,720
168227,575,600
168254,525,555
168263,535,525
168281,635,615
168290,440,455
168342,745,740
168421,NULL,NULL
168430,NULL,NULL
168528,530,519
168546,560,545
168555,NULL,NULL
168573,NULL,NULL
168591,575,555
168607,NULL,NULL
168740,585,595
168786,570,550
168847,NULL,NULL
168883,NULL,NULL
168892,NULL,NULL
169071,NULL,NULL
169080,610,605
169099,NULL,NULL
169187,NULL,NULL
169220,NULL,NULL
169248,560,545
169275,NULL,NULL
169284,NULL,NULL
169327,505,510
169363,NULL,NULL
169424,NULL,NULL
169442,560,525
169479,NULL,NULL
169503,NULL,NULL
169521,NULL,NULL
169576,NULL,NULL
169628,NULL,NULL
169655,NULL,NULL
169716,565,570
169734,NULL,NULL
169761,NULL,NULL
169798,490,530
169813,NULL,NULL
169910,535,520
169947,NULL,NULL
169974,NULL,NULL
169983,620,650
169992,NULL,NULL
170000,NULL,NULL
170037,530,510
170055,NULL,NULL
170082,575,565
170091,NULL,NULL
170240,NULL,NULL
170286,695,665
170301,605,600
170444,NULL,NULL
170532,645,635
170541,NULL,NULL
170550,NULL,NULL
170587,NULL,NULL
170611,NULL,NULL
170620,NULL,NULL
170639,608,559
170657,NULL,NULL
170675,560,580
170736,NULL,NULL
170790,NULL,NULL
170806,475,470
170842,523,505
170967,505,480
170976,695,720
171012,NULL,NULL
171100,600,610
171128,615,635
171137,585,590
171146,550,525
171155,NULL,NULL
171225,NULL,NULL
171234,NULL,NULL
171261,NULL,NULL
171304,NULL,NULL
171322,NULL,NULL
171395,NULL,NULL
171456,535,510
171483,NULL,NULL
171492,540,540
171535,NULL,NULL
171571,565,555
171599,NULL,NULL
171775,NULL,NULL
171881,545,530
171988,NULL,NULL
171997,NULL,NULL
172015,NULL,NULL
172033,NULL,NULL
172051,550,540
172200,NULL,NULL
172264,NULL,NULL
172291,NULL,NULL
172307,NULL,NULL
172325,NULL,NULL
172334,563,540
172422,NULL,NULL
172440,445,470
172477,NULL,NULL
172495,NULL,NULL
172608,NULL,NULL
172617,NULL,NULL
172635,NULL,NULL
172644,555,550
172671,NULL,NULL
172680,NULL,NULL
172699,545,530
172705,NULL,NULL
172802,NULL,NULL
172866,NULL,NULL
172918,NULL,NULL
172927,NULL,NULL
172954,NULL,NULL
172963,NULL,NULL
173045,557,543
173063,NULL,NULL
173115,NULL,NULL
173124,NULL,NULL
173142,585,560
173160,610,585
173179,NULL,NULL
173203,NULL,NULL
173258,720,725
173300,580,600
173328,NULL,NULL
173416,NULL,NULL
173452,602,583
173461,NULL,NULL
173470,NULL,NULL
173489,NULL,NULL
173559,NULL,NULL
173638,NULL,NULL
173647,NULL,NULL
173665,573,565
173683,NULL,NULL
173708,NULL,NULL
173735,NULL,NULL
173744,NULL,NULL
173799,NULL,NULL
173805,NULL,NULL
173896,NULL,NULL
173902,700,690
173911,NULL,NULL
173920,NULL,NULL
173957,NULL,NULL
173966,NULL,NULL
173984,NULL,NULL
173993,NULL,NULL
174020,NULL,NULL
174066,670,705
174075,525,525
174118,NULL,NULL
174127,605,495
174136,NULL,NULL
174154,NULL,NULL
174190,NULL,NULL
174233,580,585
174251,620,650
174321,NULL,NULL
174358,490,565
174376,NULL,NULL
174385,NULL,NULL
174428,NULL,NULL
174437,565,570
174473,NULL,NULL
174491,568,535
174507,NULL,NULL
174525,NULL,NULL
174570,NULL,NULL
174604,NULL,NULL
174738,NULL,NULL
174747,580,535
174756,NULL,NULL
174783,533,541
174792,540,540
174817,550,535
174844,635,640
174862,480,488
174899,590,570
174914,595,615
174978,NULL,NULL
175005,598,578
175014,NULL,NULL
175041,NULL,NULL
175078,NULL,NULL
175120,NULL,NULL
175139,NULL,NULL
175157,NULL,NULL
175227,NULL,NULL
175236,NULL,NULL
175263,NULL,NULL
175272,565,620
175281,NULL,NULL
175315,NULL,NULL
175342,485,495
175421,NULL,NULL
175430,567,547
175494,NULL,NULL
175519,NULL,NULL
175528,NULL,NULL
175573,NULL,NULL
175607,NULL,NULL
175616,540,530
175643,NULL,NULL
175652,NULL,NULL
175698,NULL,NULL
175722,NULL,NULL
175786,NULL,NULL
175810,NULL,NULL
175829,NULL,NULL
175856,505,485
175883,NULL,NULL
175935,NULL,NULL
175980,610,605
176008,NULL,NULL
176017,595,585
176035,565,570
176044,NULL,NULL
176053,605,575
176062,NULL,NULL
176071,NULL,NULL
176080,NULL,NULL
176169,NULL,NULL
176178,NULL,NULL
176239,NULL,NULL
176318,NULL,NULL
176336,NULL,NULL
176354,NULL,NULL
176372,NULL,NULL
176390,NULL,NULL
176406,505,520
176451,NULL,NULL
176479,530,545
176600,NULL,NULL
176628,495,495
176664,NULL,NULL
176716,NULL,NULL
176770,NULL,NULL
176789,250,478
176798,NULL,NULL
176910,465,430
176947,492,579
176965,NULL,NULL
176983,NULL,NULL
177038,NULL,NULL
177056,NULL,NULL
177065,NULL,NULL
177083,335,540
177092,NULL,NULL
177117,530,500
177126,NULL,NULL
177135,NULL,NULL
177144,505,505
177214,600,580
177250,NULL,NULL
177278,NULL,NULL
177287,NULL,NULL
177302,NULL,NULL
177339,565,515
177418,NULL,NULL
177436,NULL,NULL
177472,NULL,NULL
177542,NULL,NULL
177551,NULL,NULL
177579,NULL,NULL
177588,NULL,NULL
177603,NULL,NULL
177676,NULL,NULL
177685,NULL,NULL
177719,NULL,NULL
177746,605,545
177816,NULL,NULL
177834,NULL,NULL
177870,NULL,NULL
177931,NULL,NULL
177940,NULL,NULL
177968,450,545
177977,NULL,NULL
177986,445,395
177995,NULL,NULL
178004,NULL,NULL
178059,550,574
178077,NULL,NULL
178110,NULL,NULL
178183,NULL,NULL
178208,560,565
178217,NULL,NULL
178244,495,505
178341,NULL,NULL
178369,NULL,NULL
178387,NULL,NULL
178396,625,610
178402,635,628
178411,580,640
178420,565,580
178448,NULL,NULL
178466,NULL,NULL
178518,NULL,NULL
178527,NULL,NULL
178615,655,648
178624,513,573
178679,575,540
178697,590,572
178721,NULL,NULL
178767,NULL,NULL
178828,NULL,NULL
178891,NULL,NULL
178989,NULL,NULL
179043,550,590
179052,NULL,NULL
179159,640,640
179195,NULL,NULL
179229,NULL,NULL
179238,NULL,NULL
179256,NULL,NULL
179265,585,628
179308,NULL,NULL
179317,NULL,NULL
179326,520,520
179344,NULL,NULL
179450,NULL,NULL
179511,NULL,NULL
179539,NULL,NULL
179548,553,503
179557,NULL,NULL
179566,568,565
179645,NULL,NULL
179715,NULL,NULL
179812,NULL,NULL
179867,745,775
179894,589,558
179946,550,545
179955,535,580
179964,562,543
179991,NULL,NULL
180054,NULL,NULL
180063,NULL,NULL
180081,NULL,NULL
180090,NULL,NULL
180106,590,585
180151,NULL,NULL
180160,NULL,NULL
180179,NULL,NULL
180197,NULL,NULL
180203,NULL,NULL
180212,NULL,NULL
180249,NULL,NULL
180258,NULL,NULL
180276,NULL,NULL
180328,NULL,NULL
180373,NULL,NULL
180416,585,623
180461,600,595
180489,595,570
180522,NULL,NULL
180595,520,510
180647,NULL,NULL
180692,535,520
180771,NULL,NULL
180814,NULL,NULL
180832,NULL,NULL
180878,NULL,NULL
180902,NULL,NULL
180948,NULL,NULL
180957,NULL,NULL
180984,515,495
181002,580,600
181020,NULL,NULL
181093,NULL,NULL
181127,525,535
181145,NULL,NULL
181190,NULL,NULL
181215,533,557
181242,NULL,NULL
181297,NULL,NULL
181303,NULL,NULL
181312,NULL,NULL
181330,499,495
181376,420,540
181394,495,476
181400,NULL,NULL
181419,NULL,NULL
181428,NULL,NULL
181446,600,570
181464,615,625
181491,NULL,NULL
181534,NULL,NULL
181543,NULL,NULL
181604,NULL,NULL
181640,NULL,NULL
181738,553,505
181765,NULL,NULL
181783,NULL,NULL
181817,NULL,NULL
181853,495,495
181880,NULL,NULL
181941,NULL,NULL
182005,NULL,NULL
182111,NULL,NULL
182148,NULL,NULL
182281,570,565
182290,585,580
182306,NULL,NULL
182458,510,515
182500,NULL,NULL
182564,NULL,NULL
182634,NULL,NULL
182652,NULL,NULL
182670,740,755
182704,NULL,NULL
182722,NULL,NULL
182795,NULL,NULL
182829,NULL,NULL
182892,NULL,NULL
182917,NULL,NULL
182953,NULL,NULL
182980,NULL,NULL
182999,NULL,NULL
183026,NULL,NULL
183035,NULL,NULL
183044,585,580
183062,530,505
183071,575,560
183080,NULL,NULL
183099,NULL,NULL
183105,NULL,NULL
183114,NULL,NULL
183123,NULL,NULL
183132,NULL,NULL
183141,NULL,NULL
183150,NULL,NULL
183202,NULL,NULL
183211,NULL,NULL
183239,615,605
183248,NULL,NULL
183257,NULL,NULL
183275,665,555
183488,NULL,NULL
183600,NULL,NULL
183655,NULL,NULL
183725,NULL,NULL
183743,NULL,NULL
183789,NULL,NULL
183804,NULL,NULL
183822,470,470
183859,NULL,NULL
183877,NULL,NULL
183910,520,520
183938,NULL,NULL
183974,505,490
183983,NULL,NULL
184047,NULL,NULL
184056,NULL,NULL
184092,NULL,NULL
184180,NULL,NULL
184205,NULL,NULL
184278,NULL,NULL
184348,NULL,NULL
184427,NULL,NULL
184481,NULL,NULL
184506,NULL,NULL
184603,550,551
184612,495,495
184694,570,565
184746,NULL,NULL
184773,515,500
184782,585,570
184791,NULL,NULL
184816,NULL,NULL
184870,NULL,NULL
184959,NULL,NULL
184968,NULL,NULL
184995,NULL,NULL
185129,485,490
185174,NULL,NULL
185262,490,485
185332,NULL,NULL
185396,NULL,NULL
185466,NULL,NULL
185509,NULL,NULL
185536,NULL,NULL
185572,545,535
185590,540,530
185651,NULL,NULL
185679,NULL,NULL
185721,NULL,NULL
185758,NULL,NULL
185767,NULL,NULL
185828,625,655
185873,NULL,NULL
185970,NULL,NULL
186016,NULL,NULL
186034,NULL,NULL
186052,NULL,NULL
186122,NULL,NULL
186131,745,755
186186,NULL,NULL
186201,575,565
186274,NULL,NULL
186283,550,540
186335,NULL,NULL
186371,545,545
186380,635,660
186399,540,550
186405,NULL,NULL
186423,NULL,NULL
186432,515,505
186469,NULL,NULL
186584,605,605
186593,NULL,NULL
186618,450,435
186645,NULL,NULL
186867,675,720
186876,560,545
186900,NULL,NULL
187000,NULL,NULL
187046,NULL,NULL
187134,625,625
187198,NULL,NULL
187444,520,505
187505,NULL,NULL
187532,NULL,NULL
187596,NULL,NULL
187602,NULL,NULL
187620,NULL,NULL
187639,NULL,NULL
187648,475,470
187666,NULL,NULL
187745,NULL,NULL
187897,NULL,NULL
187903,NULL,NULL
187912,510,520
187958,NULL,NULL
187967,640,650
187976,NULL,NULL
187985,525,525
187994,NULL,NULL
188003,NULL,NULL
188021,NULL,NULL
188030,515,520
188049,NULL,NULL
188058,NULL,NULL
188100,NULL,NULL
188137,NULL,NULL
188146,NULL,NULL
188182,NULL,NULL
188207,NULL,NULL
188216,NULL,NULL
188225,NULL,NULL
188261,NULL,NULL
188289,NULL,NULL
188304,NULL,NULL
188340,NULL,NULL
188429,575,575
188438,NULL,NULL
188517,NULL,NULL
188526,590,600
188535,NULL,NULL
188580,NULL,NULL
188641,550,550
188650,NULL,NULL
188669,NULL,NULL
188678,NULL,NULL
188687,NULL,NULL
188696,NULL,NULL
188854,NULL,NULL
188890,NULL,NULL
188915,NULL,NULL
188942,NULL,NULL
189015,NULL,NULL
189088,NULL,NULL
189097,710,695
189219,NULL,NULL
189228,NULL,NULL
189264,NULL,NULL
189273,NULL,NULL
189282,NULL,NULL
189404,NULL,NULL
189413,NULL,NULL
189459,NULL,NULL
189468,NULL,NULL
189477,NULL,NULL
189501,NULL,NULL
189547,NULL,NULL
189556,NULL,NULL
189565,NULL,NULL
189574,NULL,NULL
189583,NULL,NULL
189592,NULL,NULL
189705,575,575
189714,NULL,NULL
189811,NULL,NULL
189839,NULL,NULL
189848,NULL,NULL
189857,NULL,NULL
189954,NULL,NULL
189981,NULL,NULL
189990,NULL,NULL
190008,NULL,NULL
190044,607,630
190053,NULL,NULL
190071,NULL,NULL
190080,NULL,NULL
190099,695,710
190114,NULL,NULL
190150,745,765
190169,NULL,NULL
190239,NULL,NULL
190248,520,515
190293,NULL,NULL
190309,NULL,NULL
190318,NULL,NULL
190372,695,725
190415,725,745
190424,NULL,NULL
190442,NULL,NULL
190451,NULL,NULL
190503,NULL,NULL
190512,620,650
190521,NULL,NULL
190530,NULL,NULL
190549,560,570
190558,NULL,NULL
190567,560,580
190576,NULL,NULL
190585,NULL,NULL
190594,590,615
190600,530,525
190619,NULL,NULL
190628,NULL,NULL
190637,525,510
190646,NULL,NULL
190655,NULL,NULL
190664,560,580
190673,NULL,NULL
190682,NULL,NULL
190691,480,480
190707,NULL,NULL
190716,420,400
190725,NULL,NULL
190752,NULL,NULL
190761,495,485
190840,NULL,NULL
190956,NULL,NULL
190974,NULL,NULL
190983,NULL,NULL
191083,NULL,NULL
191126,NULL,NULL
191199,NULL,NULL
191205,NULL,NULL
191241,660,660
191287,NULL,NULL
191302,NULL,NULL
191311,NULL,NULL
191320,NULL,NULL
191339,NULL,NULL
191515,715,720
191533,500,510
191597,NULL,NULL
191612,NULL,NULL
191621,NULL,NULL
191630,625,615
191649,615,605
191676,605,585
191719,NULL,NULL
191728,NULL,NULL
191931,545,535
191940,NULL,NULL
191959,NULL,NULL
191968,NULL,NULL
191986,NULL,NULL
192004,NULL,NULL
192022,NULL,NULL
192040,690,690
192110,NULL,NULL
192165,NULL,NULL
192192,530,530
192271,525,495
192323,580,580
192439,555,565
192448,575,573
192484,NULL,NULL
192509,NULL,NULL
192563,NULL,NULL
192624,NULL,NULL
192688,NULL,NULL
192703,577,570
192712,NULL,NULL
192749,NULL,NULL
192785,NULL,NULL
192800,NULL,NULL
192819,NULL,NULL
192864,543,510
192925,490,475
192961,NULL,NULL
192970,NULL,NULL
193016,NULL,NULL
193052,NULL,NULL
193061,NULL,NULL
193070,NULL,NULL
193122,NULL,NULL
193186,NULL,NULL
193201,NULL,NULL
193247,NULL,NULL
193265,NULL,NULL
193283,NULL,NULL
193292,570,565
193308,NULL,NULL
193326,NULL,NULL
193353,545,535
193399,495,475
193405,NULL,NULL
193478,NULL,NULL
193584,NULL,NULL
193609,NULL,NULL
193645,500,480
193654,615,590
193672,NULL,NULL
193751,NULL,NULL
193821,NULL,NULL
193830,NULL,NULL
193858,NULL,NULL
193894,NULL,NULL
193900,690,700
193946,NULL,NULL
193973,555,555
193991,NULL,NULL
194028,NULL,NULL
194073,NULL,NULL
194091,560,570
194116,528,500
194161,500,485
194189,NULL,NULL
194222,NULL,NULL
194240,NULL,NULL
194259,NULL,NULL
194310,575,555
194392,NULL,NULL
194435,NULL,NULL
194499,NULL,NULL
194569,NULL,NULL
194578,570,595
194657,NULL,NULL
194666,NULL,NULL
194693,NULL,NULL
194736,NULL,NULL
194763,NULL,NULL
194824,685,725
194958,570,565
195003,635,650
195030,680,715
195049,NULL,NULL
195058,NULL,NULL
195067,NULL,NULL
195128,NULL,NULL
195155,NULL,NULL
195164,560,560
195173,525,510
195191,NULL,NULL
195216,645,640
195234,NULL,NULL
195243,500,495
195289,NULL,NULL
195304,690,635
195322,NULL,NULL
195438,NULL,NULL
195474,NULL,NULL
195526,655,648
195544,528,520
195562,545,560
195580,NULL,NULL
195702,NULL,NULL
195720,570,575
195784,NULL,NULL
195809,580,575
195933,NULL,NULL
195988,NULL,NULL
196006,515,520
196015,495,485
196024,NULL,NULL
196033,490,480
196042,530,530
196051,510,495
196060,600,570
196079,676,685
196088,565,605
196097,635,675
196103,615,610
196112,560,585
196121,545,545
196130,495,480
196149,560,565
196158,550,535
196167,610,600
196176,600,580
196185,560,555
196194,578,573
196200,NULL,NULL
196219,580,530
196228,NULL,NULL
196237,515,510
196246,565,555
196255,NULL,NULL
196264,NULL,NULL
196291,587,590
196307,NULL,NULL
196389,NULL,NULL
196413,625,630
196431,NULL,NULL
196440,NULL,NULL
196468,NULL,NULL
196565,NULL,NULL
196583,NULL,NULL
196592,NULL,NULL
196653,NULL,NULL
196680,NULL,NULL
196699,NULL,NULL
196866,NULL,NULL
196884,NULL,NULL
197018,NULL,NULL
197027,600,645
197036,638,655
197045,NULL,NULL
197133,710,705
197142,NULL,NULL
197151,570,555
197197,NULL,NULL
197221,715,775
197230,NULL,NULL
197285,NULL,NULL
197294,NULL,NULL
197337,NULL,NULL
197531,NULL,NULL
197601,NULL,NULL
197610,NULL,NULL
197647,NULL,NULL
197674,NULL,NULL
197692,NULL,NULL
197708,655,635
197735,NULL,NULL
197744,NULL,NULL
197814,NULL,NULL
197832,NULL,NULL
197850,NULL,NULL
197869,600,585
197887,NULL,NULL
197911,525,520
197966,NULL,NULL
197984,525,540
197993,440,415
198011,NULL,NULL
198039,NULL,NULL
198066,NULL,NULL
198084,NULL,NULL
198109,520,490
198118,NULL,NULL
198136,550,550
198154,NULL,NULL
198190,NULL,NULL
198206,NULL,NULL
198215,490,525
198233,NULL,NULL
198251,NULL,NULL
198260,NULL,NULL
198303,435,433
198321,NULL,NULL
198330,NULL,NULL
198367,NULL,NULL
198376,NULL,NULL
198385,700,690
198419,710,750
198455,NULL,NULL
198464,555,550
198491,NULL,NULL
198507,465,460
198516,625,610
198534,NULL,NULL
198543,475,470
198552,NULL,NULL
198561,555,545
198570,NULL,NULL
198598,520,515
198613,NULL,NULL
198622,NULL,NULL
198640,NULL,NULL
198668,NULL,NULL
198677,NULL,NULL
198695,575,570
198710,NULL,NULL
198729,NULL,NULL
198747,520,505
198756,430,424
198774,NULL,NULL
198808,NULL,NULL
198817,NULL,NULL
198835,530,540
198844,NULL,NULL
198862,420,418
198871,345,458
198899,505,505
198905,NULL,NULL
198914,NULL,NULL
198923,NULL,NULL
198950,560,538
198969,530,525
198978,NULL,NULL
198987,NULL,NULL
199005,NULL,NULL
199023,NULL,NULL
199032,525,510
199069,484,484
199078,NULL,NULL
199087,NULL,NULL
199102,510,500
199111,600,570
199120,680,685
199139,595,595
199148,560,545
199157,485,480
199184,610,575
199193,645,665
199209,485,480
199218,630,618
199263,NULL,NULL
199272,525,515
199281,500,490
199306,510,495
199324,NULL,NULL
199333,NULL,NULL
199412,559,545
199421,NULL,NULL
199449,NULL,NULL
199458,490,475
199467,NULL,NULL
199476,NULL,NULL
199485,NULL,NULL
199494,NULL,NULL
199582,425,430
199607,585,575
199625,NULL,NULL
199634,NULL,NULL
199643,NULL,NULL
199670,NULL,NULL
199689,NULL,NULL
199698,520,486
199722,NULL,NULL
199731,NULL,NULL
199740,NULL,NULL
199759,NULL,NULL
199768,NULL,NULL
199786,NULL,NULL
199795,NULL,NULL
199838,NULL,NULL
199847,NULL,NULL
199856,NULL,NULL
199865,640,573
199883,NULL,NULL
199892,NULL,NULL
199908,NULL,NULL
199926,NULL,NULL
199953,NULL,NULL
199962,525,520
199971,NULL,NULL
199980,NULL,NULL
199999,480,475
200004,560,550
200013,NULL,NULL
200022,NULL,NULL
200059,473,497
200086,NULL,NULL
200110,NULL,NULL
200129,NULL,NULL
200156,490,505
200165,NULL,NULL
200192,NULL,NULL
200208,NULL,NULL
200217,523,525
200226,NULL,NULL
200253,602,520
200262,NULL,NULL
200280,580,580
200305,NULL,NULL
200314,NULL,NULL
200332,589,605
200341,NULL,NULL
200387,NULL,NULL
200466,NULL,NULL
200484,560,553
200527,NULL,NULL
200554,NULL,NULL
200572,510,540
200590,NULL,NULL
200624,NULL,NULL
200633,NULL,NULL
200697,NULL,NULL
200785,NULL,NULL
200800,575,560
200828,NULL,NULL
200846,NULL,NULL
200873,NULL,NULL
201016,NULL,NULL
201034,NULL,NULL
201061,525,470
201098,NULL,NULL
201104,548,525
201131,NULL,NULL
201140,NULL,NULL
201159,NULL,NULL
201177,NULL,NULL
201195,NULL,NULL
201283,NULL,NULL
201371,483,489
201399,NULL,NULL
201432,NULL,NULL
201441,565,545
201469,NULL,NULL
201478,NULL,NULL
201496,NULL,NULL
201539,NULL,NULL
201548,588,573
201645,695,735
201654,630,610
201672,NULL,NULL
201681,NULL,NULL
201690,405,390
201751,NULL,NULL
201803,NULL,NULL
201821,NULL,NULL
201858,275,490
201867,NULL,NULL
201885,610,620
201928,NULL,NULL
201946,NULL,NULL
201955,NULL,NULL
201964,NULL,NULL
201973,NULL,NULL
201982,NULL,NULL
202046,590,550
202055,NULL,NULL
202073,NULL,NULL
202134,550,550
202152,NULL,NULL
202161,NULL,NULL
202170,NULL,NULL
202222,NULL,NULL
202356,NULL,NULL
202435,NULL,NULL
202453,NULL,NULL
202480,600,605
202514,425,405
202523,645,645
202648,NULL,NULL
202657,NULL,NULL
202684,NULL,NULL
202763,540,555
202806,NULL,NULL
202888,NULL,NULL
202903,NULL,NULL
202912,NULL,NULL
202949,NULL,NULL
202985,NULL,NULL
203030,NULL,NULL
203067,NULL,NULL
203085,510,510
203128,545,525
203146,NULL,NULL
203155,NULL,NULL
203234,NULL,NULL
203289,NULL,NULL
203331,NULL,NULL
203368,540,530
203386,NULL,NULL
203438,NULL,NULL
203447,NULL,NULL
203456,NULL,NULL
203465,NULL,NULL
203474,NULL,NULL
203483,NULL,NULL
203492,NULL,NULL
203517,575,555
203526,NULL,NULL
203535,685,677
203544,500,565
203580,508,513
203599,NULL,NULL
203614,NULL,NULL
203678,NULL,NULL
203720,NULL,NULL
203739,NULL,NULL
203748,NULL,NULL
203757,535,510
203775,535,525
203845,545,543
203881,NULL,NULL
203942,NULL,NULL
203960,NULL,NULL
203997,NULL,NULL
204006,NULL,NULL
204015,NULL,NULL
204024,625,660
204060,NULL,NULL
204121,NULL,NULL
204158,NULL,NULL
204176,NULL,NULL
204185,550,540
204194,530,515
204200,534,534
204255,NULL,NULL
204264,520,490
204334,NULL,NULL
204422,NULL,NULL
204431,NULL,NULL
204440,NULL,NULL
204459,NULL,NULL
204468,485,523
204477,NULL,NULL
204486,NULL,NULL
204501,685,680
204608,NULL,NULL
204617,530,560
204626,NULL,NULL
204635,590,630
204662,NULL,NULL
204671,NULL,NULL
204680,NULL,NULL
204699,NULL,NULL
204705,NULL,NULL
204714,NULL,NULL
204723,NULL,NULL
204769,NULL,NULL
204778,NULL,NULL
204796,655,700
204802,NULL,NULL
204820,NULL,NULL
204839,NULL,NULL
204848,NULL,NULL
204857,595,575
204866,NULL,NULL
204884,NULL,NULL
204893,NULL,NULL
204909,NULL,NULL
204936,588,585
204945,NULL,NULL
204963,NULL,NULL
204981,NULL,NULL
204990,NULL,NULL
205027,NULL,NULL
205054,NULL,NULL
205090,NULL,NULL
205124,NULL,NULL
205142,NULL,NULL
205179,NULL,NULL
205203,NULL,NULL
205391,NULL,NULL
205443,569,558
205470,NULL,NULL
205559,NULL,NULL
205610,NULL,NULL
205841,NULL,NULL
205887,NULL,NULL
205957,615,575
205966,NULL,NULL
206011,NULL,NULL
206039,NULL,NULL
206048,NULL,NULL
206084,565,565
206154,NULL,NULL
206172,NULL,NULL
206181,NULL,NULL
206215,NULL,NULL
206279,NULL,NULL
206288,NULL,NULL
206321,NULL,NULL
206330,NULL,NULL
206349,549,534
206394,NULL,NULL
206437,585,530
206446,NULL,NULL
206491,440,440
206507,565,550
206516,NULL,NULL
206525,NULL,NULL
206589,625,640
206604,565,560
206613,505,475
206622,580,570
206695,545,555
206783,NULL,NULL
206817,440,452
206835,495,490
206862,NULL,NULL
206880,NULL,NULL
206905,NULL,NULL
206914,NULL,NULL
206923,NULL,NULL
206932,NULL,NULL
206941,NULL,NULL
206969,NULL,NULL
206996,NULL,NULL
207041,525,525
207050,NULL,NULL
207069,NULL,NULL
207087,NULL,NULL
207102,NULL,NULL
207157,NULL,NULL
207209,NULL,NULL
